timestamp,users_home_ib,active_users,jobs_running,jobs_pending,storage_total_bytes,storage_used_bytes,storage_available_bytes,storage_used_pct
2026-09-04T14:15:01-06:00,17,4,6,0,164382258495488,44709358600192,119672899895296,28
