timestamp,node,partition,state,cpu_alloc,cpu_idle,cpu_other,cpu_total,cpu_used_pct,ram_used_bytes,ram_total_bytes,load1,load5,load15,uptime_seconds
2026-09-04T14:15:01-06:00,beagle-02,ib,idle,0,20,0,20,0.3,3233660928,201972514816,0.00,0.00,0.00,7956369
